CentroProducao;Central;Central_ID;Grupo;Segmento;TipoUso;TipoProducao;Central.Estado;Componente;ReferenciaLabelec;Transformador_ID;Fases;Substituido;Local_Caverna;Transf_Reserva;Descricao;Fabricante;Potencia_kVA;Tensao_Primario_kV;Tensao_Secundario_kV;Tensao_Terciario_kV;Max_Tensao_kV;AnoFabrico;TipoOleo;PesoOleo_Ton;Tipo_ID;Transformador.Estado;ID;Grupo_ID;Componente_ID;NRel;DataEnsaio;TempComponente;TempOleo;TempAmb;TempOleoInf;HumRel;Notas;Tipo;Tensao_kV;Tg_Delta_Per;Capacidade_pF;Observacoes;RI_Tensao_V;RI_R1_Mohm;RI_R10_Mohm;RI_IP_R10_R1;RI_Observacoes;RT_Tomada;RT_Nominal;RT_Tensao;RT_FaseR;RT_FaseS;RT_FaseT;RT_FaseR_Desvio;RT_FaseS_Desvio;RT_FaseT_Desvio;RT_FaseR_Angulo;RT_FaseS_Angulo;RT_FaseT_Angulo;RT_Notas;RT_Observacoes;RE_Tomada;RE_FaseR_ohm;RE_FaseR_Desvio;RE_FaseS_ohm;RE_FaseS_Desvio;RE_FaseT_ohm;RE_FaseT_Desvio;RE_Observacoes;IE_Tomada;IE_Tensao_kV;IE_FaseR_I_mA;IE_FaseR_P_W;IE_FaseS_I_mA;IE_FaseS_P_W;IE_FaseT_I_mA;IE_FaseT_P_W;IE_Observacoes;RD_Reactancia_Perc_Fab;RD_Tomada;RD_FaseR_Resistencia_ohm;RD_FaseR_Reactancia_ohm;RD_FaseR_Reactancia_Perc;RD_FaseR_Reactancia_Desvio;RD_FaseR_Impedancia_ohm;RD_FaseR_Impedancia_Perc;RD_FaseS_Resistencia_ohm;RD_FaseS_Reactancia_ohm;RD_FaseS_Reactancia_Perc;RD_FaseS_Reactancia_Desvio;RD_FaseS_Impedancia_ohm;RD_FaseS_Impedancia_Perc;RD_FaseT_Resistencia_ohm;RD_FaseT_Reactancia_ohm;RD_FaseT_Reactancia_Perc;RD_FaseT_Reactancia_Desvio;RD_FaseT_Impedancia_ohm;RD_FaseT_Impedancia_Perc;RD_Observacoes;SFRA_Tipo;SFRA_Azul;SFRA_Vermelho;SFRA_Verde;SFRA_Grafico;SFRA_Banda1_Icorr;SFRA_Banda2_Icorr;SFRA_Banda3_Icorr;SFRA_Banda4_Icorr;SFRA_Banda5_Icorr;SFRA_Observacoes;RID_Tipo;RID_Transicao;RID_FaseR;RID_FaseS;RID_FaseT;RID_Observacoes;DateModified;File
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (BT/AT);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;184;2;484;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;6;0.4;27464;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (BT/AT);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;185;2;484;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;10;0.41;27459;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (AT/BT+TERRA);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;186;2;485;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;2;0.42;38797;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (AT/BT+TERRA);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;187;2;485;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;6;0.42;38803;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (AT/BT+TERRA);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;188;2;485;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;10;0.43;38816;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (BT/ AT+TERRA);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;189;2;486;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;2;0.45;73450;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (BT/ AT+TERRA);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;190;2;486;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;6;0.45;73533;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (BT/ AT+TERRA);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;191;2;486;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;10;0.45;75535;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1U);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;192;2;487;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.22;228.3;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1U);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;193;2;487;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.24;228.1;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1U);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;194;2;487;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;0.27;514.6;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1V);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;195;2;488;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.19;221.9;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1V);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;196;2;488;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.22;221.7;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1V);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;197;2;488;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;0.25;518.7;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1W);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;198;2;489;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.2;222.8;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1W);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;199;2;489;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.23;222.6;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (AT – 1W);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;200;2;489;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;0.25;521.3;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2U1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;201;2;490;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.48;280.2;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2U1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;202;2;490;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.47;279.9;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2U1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;203;2;490;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;0.56;676;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2V1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;204;2;491;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.34;637.7;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2V1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;205;2;491;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.34;636.5;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2V1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;206;2;491;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;1.53;544;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2W1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;207;2;492;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.34;602.8;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2W1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;208;2;492;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.34;601.6;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2W1);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;209;2;492;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;0.68;644.3;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2U2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;210;2;493;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.32;613.3;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2U2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;211;2;493;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.34;612.1;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2U2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;212;2;493;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;0.63;599.1;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2V2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;213;2;494;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.43;272.9;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2V2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;214;2;494;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.46;272.6;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2V2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;215;2;494;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;0.55;672.6;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2W2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;216;2;495;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;2;0.51;270.7;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2W2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;217;2;495;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C1;10;0.48;270.5;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Travessias (BT – 2W2);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;218;2;495;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;C2;0.5;0.63;685.6;Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
Sines;Sines;89;1;Gold;;PRO;Em Exploração;Enrolamentos (AT/ BT +TERRA);19121 S;6;Trifásico;FALSE;FALSE;FALSE;1TP;EFACEC;340000;18;157.5;;157.5;01-01-1984;NYNAS NYTRO 11 EN;29;Principal;Operacional;219;2;496;;23-04-2012;22;24;18;;0.6;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;;;;;5000;1787;5550;3.10576385;Medições de R.I. com guarda. Ensaios de rotina. Foram substituídas as travessias 2W1 e 2U2.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:20;0427_12_ET_AT_TRP_EDP P_CSN_TP I_19121S.xlsx
